Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
710	7335.08	7752.604	-417.5236	1.14663	-1.156377	0.06976259	1.14663
720	7091.571	7509.567	-417.9955	1.14663	-1.041796	0.09082467	1.14663
730	6757.305	7173.706	-416.401	1.14663	-1.046167	0.0899152	1.14663
740	6222.367	6640.537	-418.1702	1.14663	-0.9372615	0.1155416	1.14663
750	6573.721	6992.074	-418.3531	1.14663	-0.9598876	0.1096762	1.14663
760	6755.083	7172.787	-417.7047	1.14663	-1.015656	0.09645928	1.14663
770	6593.059	7012.122	-419.0626	1.14663	-1.008697	0.09801725	1.14663
780	6839.822	7251.792	-411.9698	1.14663	-0.9682998	0.1075722	1.14663
790	6390.419	6800.431	-410.0119	1.14663	-0.952442	0.1115727	1.14663
800	6331.093	6740.743	-409.6499	1.14663	-0.9690837	0.1073783	1.14663
810	6429.155	6841.285	-412.1303	1.14663	-1.135372	0.07321964	1.14663
820	6923.826	7338.421	-414.5954	1.14663	-1.11823	0.07616753	1.14663
830	6100.015	6514.787	-414.7725	1.14663	-0.8869792	0.1297241	1.14663
840	6615.481	7032.177	-416.6955	1.14663	-0.9836582	0.1038345	1.14663
850	7101.129	7516.63	-415.5008	1.14663	-1.074956	0.08414806	1.14663
860	6292.427	6710.688	-418.2609	1.14663	-1.138801	0.07264383	1.14663
870	7244.352	7664.585	-420.2327	1.14663	-1.126242	0.07477528	1.14663
880	6564.843	6987.409	-422.566	1.14663	-0.9782581	0.1051337	1.14663
890	6379.01	6798.218	-419.2075	1.14663	-0.9677178	0.1077165	1.14663
900	6716.988	7130.961	-413.9727	1.14663	-1.172069	0.06728693	1.14663
910	6447.175	6858.749	-411.5739	1.14663	-1.192757	0.06415687	1.14663
920	6654.816	7069.227	-414.4113	1.14663	-1.003204	0.09926507	1.14663
930	6285.647	6700.647	-415.0001	1.14663	-1.050928	0.08893482	1.14663
940	6118.208	6535.236	-417.0281	1.14663	-0.9988561	0.1002637	1.14663
950	5403.801	5815.335	-411.5335	1.14663	-0.8986207	0.126293	1.14663
960	5526.294	5938.373	-412.0786	1.14663	-0.8379586	0.145225	1.14663
970	5102.691	5513.436	-410.7444	1.14663	-0.8026711	0.1575175	1.14663
980	6224.029	6633.857	-409.828	1.14663	-1.009532	0.09782914	1.14663
990	5958.91	6365.575	-406.6654	1.14663	-0.9182554	0.1207104	1.14663
1000	6274.042	6681.648	-407.6063	1.14663	-0.9861978	0.1032291	1.14663
