Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
440	2870.683	3281.224	-410.5407	1.14663	-1.283509	0.05205847	1.14663
450	4448.225	4863.527	-415.3021	1.14663	-0.6944676	0.2020842	1.14663
460	2737.876	3153.733	-415.8578	1.14663	-0.5226094	0.3001861	1.14663
470	373.0196	788.8937	-415.8741	1.14663	-1.434864	0.03673974	1.14663
480	-7588.165	-7174.534	-413.6309	1.14663	0.408594	2.562088	1.14663
490	-7861.087	-7448.07	-413.0171	1.14663	0.443176	2.774444	1.14663
500	-2533.64	-2118.291	-415.3496	1.14663	-0.03222495	0.9284853	1.14663
510	-2779.534	-2364.505	-415.0287	1.14663	-0.8849666	0.1303267	1.14663
520	1694.444	2106.675	-412.2306	1.14663	-0.6353763	0.2315388	1.14663
530	-161.8886	251.7755	-413.6641	1.14663	-0.2465792	0.5667882	1.14663
540	-4954.586	-4544.773	-409.8131	1.14663	0.2161064	1.644775	1.14663
550	3150.534	3561.114	-410.58	1.14663	-0.5337135	0.2926082	1.14663
560	2997.585	3407.538	-409.953	1.14663	-0.5019064	0.3148427	1.14663
570	659.0826	1069.626	-410.5429	1.14663	-1.236779	0.05797234	1.14663
580	5293.765	5700.831	-407.0667	1.14663	-0.8296752	0.1480215	1.14663
590	-441.8516	-28.56301	-413.2886	1.14663	-0.1933861	0.6406397	1.14663
600	2913.809	3328.385	-414.5757	1.14663	-0.5549575	0.2786394	1.14663
610	-3832.503	-3420.13	-412.3729	1.14663	0.1051041	1.273808	1.14663
620	1380.802	1790.282	-409.48	1.14663	-0.3668753	0.4296598	1.14663
630	-2703.724	-2292.042	-411.6815	1.14663	-0.01487338	0.9663326	1.14663
640	5759.474	6172.036	-412.5622	1.14663	-1.024827	0.09444366	1.14663
650	-12760.63	-12342.3	-418.333	1.14663	0.8637716	7.307547	1.14663
660	4431.644	4844.086	-412.4414	1.14663	-0.7354622	0.1838814	1.14663
670	-570.4363	-158.165	-412.2714	1.14663	-0.1716997	0.6734421	1.14663
680	3784.137	4195.596	-411.459	1.14663	-0.9547695	0.1109764	1.14663
690	-1280.379	-869.9843	-410.3948	1.14663	-0.1038002	0.787408	1.14663
700	-3270.378	-2858.316	-412.0616	1.14663	0.05801848	1.142927	1.14663
710	2491.564	2900.778	-409.2141	1.14663	-0.4665673	0.341533	1.14663
720	3795.163	4202.198	-407.0352	1.14663	-0.6098266	0.2455689	1.14663
730	-10510.48	-10097.93	-412.5496	1.14663	0.6639631	4.612784	1.14663
740	-3033.757	-2624.306	-409.4506	1.14663	0.0230293	1.054458	1.14663
750	3389.403	3799.767	-410.364	1.14663	-0.5733542	0.2670827	1.14663
760	2423.279	2833.424	-410.1457	1.14663	-0.4733947	0.3362059	1.14663
770	4519.57	4932.239	-412.6694	1.14663	-0.7030965	0.1981087	1.14663
780	5781.059	6193.651	-412.5917	1.14663	-1.130812	0.07399259	1.14663
790	2526.882	2940.84	-413.9582	1.14663	-0.504633	0.3128722	1.14663
800	1001.301	1414.438	-413.1368	1.14663	-0.3564259	0.440123	1.14663
810	5479.145	5892.625	-413.4807	1.14663	-1.129086	0.07428722	1.14663
820	147.2548	562.4394	-415.1846	1.14663	-0.2693467	0.5378403	1.14663
830	-582.4302	-167.6323	-414.7979	1.14663	-0.2042445	0.6248208	1.14663
840	2333.332	2745.619	-412.2868	1.14663	-1.14784	0.07114751	1.14663
850	4179.755	4589.585	-409.8292	1.14663	-0.7960678	0.1599308	1.14663
860	3257.408	3665.028	-407.6198	1.14663	-0.5322087	0.2936238	1.14663
870	3955.102	4362.984	-407.8818	1.14663	-0.7691144	0.170171	1.14663
880	-9790.211	-9378.564	-411.647	1.14663	0.6084199	4.059007	1.14663
890	-2053.68	-1638.863	-414.8165	1.14663	-0.07171827	0.8477772	1.14663
900	4221.202	4638.392	-417.19	1.14663	-1.285945	0.05176721	1.14663
910	-1723.888	-1310.247	-413.6412	1.14663	-0.1070952	0.7814564	1.14663
920	1326.92	1738.668	-411.7474	1.14663	-0.3781104	0.4186872	1.14663
930	-2624.726	-2214.204	-410.5219	1.14663	-0.01314608	0.9701836	1.14663
940	-6081.838	-5675.761	-406.0771	1.14663	0.3254438	2.11565	1.14663
950	4540.564	4951.466	-410.9023	1.14663	-1.115058	0.07672598	1.14663
960	4428.141	4841.241	-413.1004	1.14663	-0.721208	0.1900168	1.14663
970	3653.741	4063.562	-409.8201	1.14663	-0.6284717	0.2352493	1.14663
980	4651.972	5061.883	-409.9118	1.14663	-0.6937749	0.2024068	1.14663
990	-4924.627	-4513.463	-411.164	1.14663	0.1806796	1.515931	1.14663
1000	5465.62	5877.234	-411.6146	1.14663	-0.7996739	0.1586084	1.14663
