Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
430	11143.28	11551.15	-407.8719	1.14663	-1.443979	0.03597664	1.14663
440	11163.39	11570.72	-407.3346	1.14663	-1.433258	0.03687586	1.14663
450	11123.09	11531.42	-408.3301	1.14663	-1.408017	0.03908255	1.14663
460	11019.87	11428.39	-408.5179	1.14663	-1.379396	0.04174498	1.14663
470	10994.03	11402.11	-408.0808	1.14663	-1.400092	0.03980224	1.14663
480	10978.2	11390.59	-412.3857	1.14663	-1.42593	0.03750334	1.14663
490	11015.87	11424.02	-408.1537	1.14663	-1.435761	0.03666396	1.14663
500	10948.33	11355.06	-406.734	1.14663	-1.382489	0.04144868	1.14663
510	11000.57	11409.02	-408.447	1.14663	-1.403242	0.03951465	1.14663
520	11015.82	11425.77	-409.9543	1.14663	-1.411099	0.0388062	1.14663
530	11033.6	11447.77	-414.1744	1.14663	-1.438889	0.03640084	1.14663
540	11068.29	11481.52	-413.231	1.14663	-1.42521	0.03756555	1.14663
550	11089.89	11501.06	-411.1742	1.14663	-1.465214	0.03425985	1.14663
560	11106.36	11515.39	-409.0285	1.14663	-1.431051	0.03706374	1.14663
570	11044.14	11454.76	-410.6155	1.14663	-1.447147	0.03571515	1.14663
580	10976.29	11390.28	-413.9893	1.14663	-1.436441	0.03660657	1.14663
590	10947.88	11358.57	-410.6875	1.14663	-1.458945	0.03475803	1.14663
600	11062.98	11471.57	-408.5906	1.14663	-1.43822	0.03645694	1.14663
610	10964.01	11375.47	-411.4561	1.14663	-1.444506	0.03593305	1.14663
620	11020.28	11431.18	-410.8998	1.14663	-1.396882	0.04009758	1.14663
630	10982.96	11393.24	-410.2804	1.14663	-1.40689	0.03918413	1.14663
640	11129.22	11539.81	-410.5968	1.14663	-1.433911	0.0368204	1.14663
650	11145.02	11556.86	-411.8329	1.14663	-1.431063	0.03706272	1.14663
660	11080.1	11491.08	-410.9805	1.14663	-1.420861	0.03794364	1.14663
670	11095	11504.42	-409.4261	1.14663	-1.41561	0.03840522	1.14663
680	11121.34	11530.02	-408.6827	1.14663	-1.396329	0.04014863	1.14663
690	11141.67	11551.2	-409.5318	1.14663	-1.442399	0.03610778	1.14663
700	11135.51	11545.5	-409.987	1.14663	-1.421393	0.03789717	1.14663
710	11080.02	11489.67	-409.6424	1.14663	-1.43046	0.0371142	1.14663
720	11084.25	11493.94	-409.6849	1.14663	-1.409472	0.03895186	1.14663
730	11091.72	11498.15	-406.4256	1.14663	-1.423349	0.03772692	1.14663
740	11113.74	11521.56	-407.8253	1.14663	-1.449341	0.03553523	1.14663
750	11132.97	11536.95	-403.9828	1.14663	-1.4368	0.03657631	1.14663
760	11153.41	11559.51	-406.0979	1.14663	-1.430777	0.03708714	1.14663
770	11216.37	11623.56	-407.1869	1.14663	-1.432252	0.03696135	1.14663
780	11127.85	11534.94	-407.0907	1.14663	-1.420222	0.03799955	1.14663
790	11053.16	11459.31	-406.1442	1.14663	-1.418605	0.03814128	1.14663
800	10974.22	11385.19	-410.9732	1.14663	-1.441271	0.03620172	1.14663
810	10973.01	11388.56	-415.5437	1.14663	-1.430183	0.0371379	1.14663
820	10883.84	11300.7	-416.8623	1.14663	-1.456149	0.03498254	1.14663
830	10779.82	11197.62	-417.8028	1.14663	-1.447669	0.03567233	1.14663
840	10757.02	11173.67	-416.6482	1.14663	-1.400139	0.03979798	1.14663
850	10734.07	11150.2	-416.1321	1.14663	-1.408737	0.03901779	1.14663
860	10773.84	11188.71	-414.8709	1.14663	-1.418165	0.03817991	1.14663
870	10781.37	11198.98	-417.6066	1.14663	-1.427387	0.03737771	1.14663
880	10670.18	11088.58	-418.4015	1.14663	-1.439883	0.03631761	1.14663
890	10783.23	11198.49	-415.2556	1.14663	-1.408928	0.03900063	1.14663
900	10666.85	11085.98	-419.1287	1.14663	-1.43144	0.03703051	1.14663
910	10724.06	11136.45	-412.39	1.14663	-1.377742	0.0419042	1.14663
920	10795.82	11208.06	-412.2406	1.14663	-1.40647	0.03922202	1.14663
930	10716.35	11131.43	-415.0832	1.14663	-1.417033	0.03827952	1.14663
940	10788.54	11200.05	-411.5118	1.14663	-1.409434	0.03895525	1.14663
950	10800.65	11211.84	-411.192	1.14663	-1.405045	0.03935091	1.14663
960	10849.35	11264.88	-415.5302	1.14663	-1.42414	0.0376582	1.14663
970	10897.74	11310.26	-412.5194	1.14663	-1.422904	0.03776555	1.14663
980	10883.35	11298.27	-414.9214	1.14663	-1.445489	0.03585183	1.14663
990	10819.3	11233.2	-413.8999	1.14663	-1.414513	0.03850235	1.14663
1000	10843.53	11258.79	-415.261	1.14663	-1.450854	0.03541168	1.14663
