Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
360	6885.717	7294.943	-409.2264	1.14663	-1.040541	0.09108749	1.14663
370	7381.872	7792.226	-410.3543	1.14663	-1.101035	0.07924369	1.14663
380	6836.811	7247.327	-410.5153	1.14663	-1.040635	0.09106779	1.14663
390	6688.672	7097.316	-408.644	1.14663	-0.9523077	0.1116072	1.14663
400	7083.344	7494.536	-411.1912	1.14663	-1.057829	0.08753289	1.14663
410	6931.201	7345.953	-414.7524	1.14663	-1.200051	0.06308827	1.14663
420	7106.31	7515.839	-409.5285	1.14663	-1.033459	0.09258515	1.14663
430	7176.572	7590.757	-414.1846	1.14663	-1.064884	0.08612238	1.14663
440	7002.177	7415.816	-413.639	1.14663	-1.178912	0.06623508	1.14663
450	6955.187	7370.178	-414.9915	1.14663	-1.030326	0.0932554	1.14663
460	7062.468	7479.764	-417.2961	1.14663	-1.247837	0.05651493	1.14663
470	7550.935	7969.275	-418.34	1.14663	-1.131474	0.07387985	1.14663
480	7357.944	7775.136	-417.1914	1.14663	-1.103454	0.07880361	1.14663
490	7448.46	7865.384	-416.9249	1.14663	-1.115906	0.0765762	1.14663
500	7838.52	8255.011	-416.4908	1.14663	-1.225289	0.05952655	1.14663
510	7269.867	7684.608	-414.7413	1.14663	-1.22389	0.05971863	1.14663
520	7372.579	7784.726	-412.1479	1.14663	-1.116329	0.07650171	1.14663
530	7033.056	7447.696	-414.6401	1.14663	-1.152673	0.07036012	1.14663
540	7334.185	7748.953	-414.7689	1.14663	-1.087007	0.08184508	1.14663
550	7591.27	8007.969	-416.6992	1.14663	-1.175666	0.06673201	1.14663
560	7326.647	7743.68	-417.0332	1.14663	-1.060629	0.08697039	1.14663
570	7534.206	7950.495	-416.2891	1.14663	-1.166942	0.06808604	1.14663
580	7491.781	7912.61	-420.8286	1.14663	-1.177494	0.06645172	1.14663
590	7529.927	7949.207	-419.2806	1.14663	-1.232405	0.05855915	1.14663
600	7503.383	7915.82	-412.4375	1.14663	-1.19678	0.06356528	1.14663
610	7353.904	7768.796	-414.8921	1.14663	-1.180202	0.06603857	1.14663
620	7567.957	7983.715	-415.7583	1.14663	-1.121575	0.07558315	1.14663
630	7111.432	7525.632	-414.1996	1.14663	-1.069502	0.0852115	1.14663
640	7266.286	7678.607	-412.3211	1.14663	-1.106778	0.07820279	1.14663
650	7293.228	7703.635	-410.407	1.14663	-1.100226	0.0793915	1.14663
660	7270.846	7679.953	-409.107	1.14663	-1.14679	0.07131986	1.14663
670	7287.978	7699.776	-411.798	1.14663	-1.043979	0.09036935	1.14663
680	6847.637	7253.204	-405.5674	1.14663	-0.9716415	0.1067477	1.14663
690	6997.963	7402.894	-404.9302	1.14663	-0.9815613	0.1043371	1.14663
700	7174.57	7585.455	-410.8843	1.14663	-1.131996	0.07379108	1.14663
710	6895.876	7306.005	-410.1289	1.14663	-1.02213	0.0950321	1.14663
720	7286.972	7698.182	-411.2106	1.14663	-1.072774	0.08457193	1.14663
730	6807.58	7217.115	-409.5349	1.14663	-1.102755	0.0789306	1.14663
740	7238.639	7649.163	-410.5246	1.14663	-1.094494	0.0804462	1.14663
750	7416.899	7830.045	-413.1464	1.14663	-1.125556	0.07489345	1.14663
760	7658.384	8070.715	-412.3316	1.14663	-1.115527	0.07664313	1.14663
770	7858.031	8273.388	-415.3571	1.14663	-1.182008	0.06576453	1.14663
780	7780.451	8198.021	-417.57	1.14663	-1.143188	0.07191371	1.14663
790	7403.869	7821.238	-417.3693	1.14663	-1.159779	0.06921829	1.14663
800	7348.286	7763.196	-414.9098	1.14663	-1.040052	0.09119027	1.14663
810	7077.404	7492.209	-414.805	1.14663	-0.9902613	0.1022677	1.14663
820	7505.703	7918.566	-412.8632	1.14663	-1.096158	0.08013856	1.14663
830	7591.838	8004.555	-412.7164	1.14663	-1.151162	0.07060543	1.14663
840	7031.029	7444.806	-413.7772	1.14663	-1.040475	0.09110134	1.14663
850	6932.423	7347.262	-414.8384	1.14663	-1.010234	0.09767117	1.14663
860	7472.927	7888.072	-415.1449	1.14663	-1.08181	0.08283053	1.14663
870	6694.3	7109.341	-415.0412	1.14663	-0.9633186	0.1088131	1.14663
880	6862	7275.648	-413.648	1.14663	-1.062629	0.08657077	1.14663
890	7248.648	7664.86	-416.2128	1.14663	-1.190024	0.06456186	1.14663
900	6918.906	7333.919	-415.013	1.14663	-1.174466	0.06691658	1.14663
910	7297.656	7714.994	-417.3372	1.14663	-1.1252	0.07495497	1.14663
920	7198.326	7615.452	-417.1262	1.14663	-1.232301	0.05857315	1.14663
930	7159.516	7578.689	-419.173	1.14663	-1.124922	0.07500286	1.14663
940	7103.417	7519.606	-416.1886	1.14663	-1.07382	0.08436835	1.14663
950	7112.69	7529.632	-416.9419	1.14663	-1.080303	0.08311838	1.14663
960	6958.072	7380.45	-422.378	1.14663	-1.14015	0.07241852	1.14663
970	7429.027	7847.465	-418.4386	1.14663	-1.157833	0.06952914	1.14663
980	7376.959	7796.217	-419.2584	1.14663	-1.122327	0.07545236	1.14663
990	7259.446	7681.239	-421.7931	1.14663	-1.191232	0.06438256	1.14663
1000	7274.795	7693.699	-418.9038	1.14663	-1.113308	0.07703572	1.14663
