Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
240	7502.137	7918.908	-416.7709	1.14663	-1.071771	0.08476745	1.14663
250	6838.654	7254.012	-415.357	1.14663	-1.002776	0.09936281	1.14663
260	6836.142	7249.571	-413.4287	1.14663	-0.9909619	0.1021029	1.14663
270	7182.793	7598.208	-415.4147	1.14663	-1.059883	0.08711989	1.14663
280	7282.401	7701.215	-418.8143	1.14663	-1.181296	0.06587253	1.14663
290	7047.312	7462.077	-414.7654	1.14663	-1.143805	0.07181172	1.14663
300	6895.589	7310.162	-414.5735	1.14663	-1.076802	0.08379121	1.14663
310	6782.025	7193.448	-411.4233	1.14663	-1.021794	0.09510564	1.14663
320	6330.676	6743.843	-413.1672	1.14663	-0.9980975	0.100439	1.14663
330	6662.762	7075.293	-412.5312	1.14663	-1.086767	0.08189043	1.14663
340	6056.207	6467.626	-411.4193	1.14663	-0.8778222	0.1324884	1.14663
350	6631.78	7045.748	-413.9682	1.14663	-0.9844058	0.1036559	1.14663
360	6418.894	6830.81	-411.9165	1.14663	-1.075248	0.08409151	1.14663
370	7030.151	7445.76	-415.6089	1.14663	-1.148145	0.0710976	1.14663
380	6947.251	7360.632	-413.3807	1.14663	-1.018368	0.0958587	1.14663
390	7350.898	7762.202	-411.3034	1.14663	-1.132083	0.07377629	1.14663
400	7611.023	8023.374	-412.3505	1.14663	-1.215808	0.06084043	1.14663
410	6524.858	6936.256	-411.3979	1.14663	-1.103258	0.07883915	1.14663
420	6817.314	7227.698	-410.3841	1.14663	-1.036946	0.09184459	1.14663
430	7136.724	7548.869	-412.1448	1.14663	-1.048259	0.089483	1.14663
440	6830.948	7245.565	-414.6164	1.14663	-0.9920613	0.1018448	1.14663
450	7102.265	7517.502	-415.2367	1.14663	-1.02407	0.09460846	1.14663
460	7395.52	7814.189	-418.6693	1.14663	-1.123608	0.07523024	1.14663
470	6715.522	7131.698	-416.1765	1.14663	-1.085443	0.08214044	1.14663
480	7192.835	7610.232	-417.3969	1.14663	-1.149112	0.07093943	1.14663
490	7069.014	7486.096	-417.0826	1.14663	-1.185299	0.06526805	1.14663
500	7066.649	7484.483	-417.8342	1.14663	-1.019036	0.09571138	1.14663
510	6872.655	7291.714	-419.0592	1.14663	-1.169236	0.06772728	1.14663
520	7673.21	8091.793	-418.5831	1.14663	-1.116796	0.07641954	1.14663
530	7253.304	7671.328	-418.0239	1.14663	-1.127026	0.07464035	1.14663
540	6950.658	7365.947	-415.2887	1.14663	-1.078527	0.08345897	1.14663
550	7306.812	7726.884	-420.0718	1.14663	-1.116254	0.0765149	1.14663
560	6607.444	7023.866	-416.4223	1.14663	-0.9483365	0.1126324	1.14663
570	7102.487	7521.411	-418.9241	1.14663	-1.137256	0.07290282	1.14663
580	6179.465	6595.521	-416.0565	1.14663	-0.9473423	0.1128906	1.14663
590	6885.445	7302.614	-417.1696	1.14663	-1.030716	0.09317179	1.14663
600	7292.174	7706.312	-414.138	1.14663	-1.08067	0.08304816	1.14663
610	7125.123	7543.859	-418.7359	1.14663	-1.13884	0.07263731	1.14663
620	6791.414	7205.757	-414.3432	1.14663	-1.037014	0.09183028	1.14663
630	6759.745	7172.429	-412.6847	1.14663	-1.184738	0.06535248	1.14663
640	6851.536	7265.541	-414.0044	1.14663	-1.090188	0.08124794	1.14663
650	6902.402	7316.25	-413.8478	1.14663	-1.064069	0.08628421	1.14663
660	6726.505	7137.545	-411.0399	1.14663	-1.08773	0.081709	1.14663
670	6570.423	6981.066	-410.6422	1.14663	-1.027135	0.09394316	1.14663
680	6029.425	6439.58	-410.1552	1.14663	-0.8418405	0.1439327	1.14663
690	6877.811	7288.661	-410.8508	1.14663	-0.9837447	0.1038138	1.14663
700	7036.187	7447.419	-411.2317	1.14663	-1.047348	0.08967105	1.14663
710	7304.3	7719.248	-414.9483	1.14663	-1.138739	0.07265423	1.14663
720	7578.509	7996.088	-417.5791	1.14663	-1.15403	0.07014074	1.14663
730	7548.995	7965.579	-416.5832	1.14663	-1.144424	0.07170945	1.14663
740	7390.018	7808.407	-418.3892	1.14663	-1.199684	0.06314165	1.14663
750	7012.003	7427.928	-415.925	1.14663	-1.206023	0.06222669	1.14663
760	7361.576	7778.148	-416.5718	1.14663	-1.117862	0.07623212	1.14663
770	7029.895	7447.219	-417.3237	1.14663	-1.052273	0.08865991	1.14663
780	7025.066	7443.243	-418.1773	1.14663	-1.172011	0.06729595	1.14663
790	6874.701	7289.669	-414.968	1.14663	-1.029318	0.09347211	1.14663
800	6725.133	7137.574	-412.4415	1.14663	-1.057285	0.08764264	1.14663
810	6804.01	7219.176	-415.1658	1.14663	-1.032481	0.09279375	1.14663
820	6923.67	7338.628	-414.9573	1.14663	-1.054766	0.08815237	1.14663
830	6431.04	6847.312	-416.2715	1.14663	-1.07983	0.08320891	1.14663
840	6118.701	6537.83	-419.129	1.14663	-1.004714	0.0989204	1.14663
850	6307.319	6725.763	-418.4441	1.14663	-1.153754	0.0701853	1.14663
860	6904.07	7319.253	-415.1835	1.14663	-1.091296	0.08104087	1.14663
870	6867.085	7281.624	-414.539	1.14663	-1.187919	0.06487554	1.14663
880	6998.191	7416.183	-417.9915	1.14663	-1.142273	0.0720655	1.14663
890	7067.618	7483.902	-416.2839	1.14663	-1.076251	0.08389754	1.14663
900	7066.319	7482.767	-416.4482	1.14663	-1.109904	0.0776418	1.14663
910	7258.061	7677.992	-419.9314	1.14663	-1.133336	0.07356376	1.14663
920	7210.749	7629.33	-418.5801	1.14663	-1.105289	0.07847124	1.14663
930	7354.455	7773.106	-418.6517	1.14663	-1.067514	0.08560235	1.14663
940	7113.244	7533.131	-419.8867	1.14663	-1.168694	0.06781186	1.14663
950	6556.754	6975.53	-418.776	1.14663	-1.117631	0.07627275	1.14663
960	6729.47	7144.921	-415.4506	1.14663	-1.091677	0.08096987	1.14663
970	7581.019	7996.841	-415.822	1.14663	-1.136231	0.07307505	1.14663
980	7445.13	7860.175	-415.0447	1.14663	-1.173648	0.06704276	1.14663
990	7323.2	7741.728	-418.5285	1.14663	-1.156343	0.06976815	1.14663
1000	6947.314	7364.688	-417.3743	1.14663	-1.160007	0.06918194	1.14663
