Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
650	8172.445	8592.751	-420.3059	1.14663	-1.203254	0.06262478	1.14663
660	8310.728	8731.33	-420.6023	1.14663	-1.203011	0.06265977	1.14663
670	8151.409	8572.954	-421.5458	1.14663	-1.211183	0.06149176	1.14663
680	8121.076	8542.927	-421.8505	1.14663	-1.225675	0.05947376	1.14663
690	7994.588	8420.548	-425.9596	1.14663	-1.223127	0.05982371	1.14663
700	8252.447	8675.566	-423.1191	1.14663	-1.216314	0.06076961	1.14663
710	8374.197	8798.086	-423.889	1.14663	-1.233827	0.05836775	1.14663
720	8048.808	8468.858	-420.0503	1.14663	-1.177176	0.06650035	1.14663
730	7955.379	8377.649	-422.27	1.14663	-1.187639	0.06491745	1.14663
740	7828.148	8250.489	-422.3403	1.14663	-1.213925	0.06110475	1.14663
750	8059.807	8482.194	-422.3865	1.14663	-1.215442	0.06089162	1.14663
760	8111.759	8534.979	-423.2206	1.14663	-1.203457	0.06259542	1.14663
770	8245.824	8671.536	-425.7123	1.14663	-1.228285	0.05911729	1.14663
780	8153.169	8575.53	-422.3618	1.14663	-1.212394	0.06132059	1.14663
790	8248.757	8674.414	-425.6572	1.14663	-1.253299	0.05580855	1.14663
800	8427.827	8853.528	-425.7005	1.14663	-1.288678	0.05144248	1.14663
810	8463.223	8885.203	-421.9802	1.14663	-1.247454	0.05656483	1.14663
820	8368.292	8791.633	-423.3412	1.14663	-1.251007	0.05610383	1.14663
830	8333.401	8758.94	-425.5386	1.14663	-1.221047	0.06011087	1.14663
840	8268.127	8698.686	-430.5581	1.14663	-1.246625	0.05667289	1.14663
850	8346.666	8775.124	-428.4577	1.14663	-1.278709	0.05263693	1.14663
860	8094.465	8520.459	-425.9941	1.14663	-1.211415	0.06145891	1.14663
870	8010.01	8433.419	-423.4084	1.14663	-1.304162	0.04964072	1.14663
880	8128.944	8548.627	-419.6823	1.14663	-1.213671	0.06114047	1.14663
890	8376.068	8792.263	-416.1951	1.14663	-1.198992	0.06324236	1.14663
900	8396.036	8812.094	-416.0573	1.14663	-1.209683	0.06170456	1.14663
910	8522.944	8936.953	-414.0091	1.14663	-1.186932	0.06502321	1.14663
920	8290.486	8706.547	-416.0608	1.14663	-1.164663	0.0684442	1.14663
930	8511.105	8926.698	-415.5933	1.14663	-1.23738	0.05789216	1.14663
940	8527.77	8941.914	-414.1443	1.14663	-1.229247	0.05898658	1.14663
950	8462.071	8877.961	-415.8903	1.14663	-1.261199	0.05480258	1.14663
960	8587.427	9001.959	-414.5323	1.14663	-1.255779	0.05549075	1.14663
970	8296.078	8710.605	-414.5276	1.14663	-1.201783	0.06283725	1.14663
980	8401.819	8818	-416.181	1.14663	-1.187373	0.0649571	1.14663
990	8463.096	8875.583	-412.4866	1.14663	-1.192059	0.06426008	1.14663
1000	8434.141	8842.844	-408.7032	1.14663	-1.176859	0.0665489	1.14663
