Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
700	13246.66	13623.36	-376.7026	1.14663	-1.380341	0.04165425	1.14663
710	13271.35	13648.02	-376.669	1.14663	-1.393445	0.04041613	1.14663
720	13274.34	13650.14	-375.7952	1.14663	-1.381168	0.04157501	1.14663
730	13287.98	13662.68	-374.6938	1.14663	-1.363539	0.04329733	1.14663
740	13291.15	13666.48	-375.3253	1.14663	-1.372213	0.04244111	1.14663
750	13295.22	13670.27	-375.0536	1.14663	-1.37993	0.04169363	1.14663
760	13266.32	13641.44	-375.1237	1.14663	-1.375425	0.04212837	1.14663
770	13277.5	13652.04	-374.541	1.14663	-1.378655	0.04181625	1.14663
780	13292.79	13667.46	-374.6694	1.14663	-1.369811	0.04267647	1.14663
790	13302.49	13676.88	-374.3909	1.14663	-1.376833	0.04199209	1.14663
800	13306.51	13680.95	-374.4469	1.14663	-1.374594	0.04220912	1.14663
810	13296.58	13671.54	-374.9592	1.14663	-1.373922	0.04227449	1.14663
820	13298.98	13674.08	-375.1028	1.14663	-1.379892	0.04169732	1.14663
830	13299.2	13673.03	-373.8284	1.14663	-1.370651	0.0425941	1.14663
840	13309.87	13683.79	-373.9238	1.14663	-1.357387	0.04391504	1.14663
850	13307.4	13681.61	-374.2063	1.14663	-1.365512	0.04310107	1.14663
860	13300.2	13675.43	-375.2266	1.14663	-1.37084	0.04257549	1.14663
870	13292.46	13667.5	-375.038	1.14663	-1.37009	0.04264916	1.14663
880	13291.07	13665.94	-374.8648	1.14663	-1.386899	0.04102991	1.14663
890	13294.73	13669.45	-374.7203	1.14663	-1.360627	0.0435886	1.14663
900	13309.56	13684.17	-374.6121	1.14663	-1.372261	0.04243644	1.14663
910	13301.5	13676.21	-374.7135	1.14663	-1.361863	0.04346473	1.14663
920	13285.56	13660.36	-374.7966	1.14663	-1.376059	0.04206693	1.14663
930	13265.31	13640.87	-375.5576	1.14663	-1.365839	0.04306859	1.14663
940	13267.24	13642.8	-375.5598	1.14663	-1.376531	0.04202124	1.14663
950	13258.17	13633.85	-375.6776	1.14663	-1.381782	0.04151626	1.14663
960	13264.99	13640.17	-375.1896	1.14663	-1.37201	0.04246102	1.14663
970	13288.4	13663.54	-375.1445	1.14663	-1.37906	0.04177724	1.14663
980	13282.07	13657.61	-375.5409	1.14663	-1.376082	0.04206471	1.14663
990	13285.3	13661.52	-376.2249	1.14663	-1.384621	0.0412457	1.14663
1000	13287.71	13663.22	-375.5133	1.14663	-1.38133	0.04155942	1.14663
