Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
290	13341.88	13715.54	-373.6615	1.14663	-1.371891	0.04247258	1.14663
300	13321.54	13695.54	-373.9952	1.14663	-1.359601	0.04369172	1.14663
310	13322.51	13696.21	-373.6944	1.14663	-1.372648	0.0423986	1.14663
320	13310.41	13685.38	-374.9761	1.14663	-1.371149	0.04254529	1.14663
330	13308.58	13683.75	-375.168	1.14663	-1.382284	0.04146828	1.14663
340	13316.31	13690.73	-374.4163	1.14663	-1.382608	0.04143738	1.14663
350	13321.27	13695.44	-374.1688	1.14663	-1.365656	0.04308678	1.14663
360	13332.97	13707.33	-374.3547	1.14663	-1.369688	0.04268861	1.14663
370	13326.6	13701.21	-374.6071	1.14663	-1.362479	0.04340315	1.14663
380	13336.26	13710.56	-374.3045	1.14663	-1.366548	0.04299834	1.14663
390	13333.04	13707.31	-374.2686	1.14663	-1.362284	0.04342266	1.14663
400	13340.43	13715.01	-374.5827	1.14663	-1.366753	0.04297812	1.14663
410	13333.42	13708.12	-374.703	1.14663	-1.375325	0.04213808	1.14663
420	13320.77	13695.75	-374.9825	1.14663	-1.371624	0.04249877	1.14663
430	13333.02	13707.31	-374.2932	1.14663	-1.361453	0.04350575	1.14663
440	13336.88	13710.87	-373.9982	1.14663	-1.364026	0.04324877	1.14663
450	13333.63	13708.25	-374.6145	1.14663	-1.369359	0.04272098	1.14663
460	13328.98	13703.44	-374.4614	1.14663	-1.369158	0.04274075	1.14663
470	13328.05	13702.86	-374.8064	1.14663	-1.374633	0.04220533	1.14663
480	13319.55	13694.97	-375.4206	1.14663	-1.371865	0.04247512	1.14663
490	13316.9	13692.01	-375.1012	1.14663	-1.375776	0.04209435	1.14663
500	13315.29	13690.3	-375.0069	1.14663	-1.372473	0.04241574	1.14663
510	13310.35	13685.14	-374.7916	1.14663	-1.369299	0.04272687	1.14663
520	13315.02	13690.41	-375.3818	1.14663	-1.379104	0.04177299	1.14663
530	13311.74	13686.78	-375.0379	1.14663	-1.384568	0.04125072	1.14663
540	13308.06	13683.61	-375.5539	1.14663	-1.380645	0.04162508	1.14663
550	13313.54	13688.54	-374.9963	1.14663	-1.384027	0.04130219	1.14663
560	13321.1	13695.24	-374.137	1.14663	-1.366881	0.04296539	1.14663
570	13330.41	13704.63	-374.2208	1.14663	-1.373927	0.04227401	1.14663
580	13320.27	13694.58	-374.3056	1.14663	-1.379066	0.04177672	1.14663
590	13341.82	13715.67	-373.8515	1.14663	-1.364257	0.04322579	1.14663
600	13325.11	13698.81	-373.7057	1.14663	-1.381025	0.04158864	1.14663
610	13319.43	13693.41	-373.9776	1.14663	-1.365075	0.04314444	1.14663
620	13315.5	13689.28	-373.7731	1.14663	-1.348384	0.04483484	1.14663
630	13324.85	13698.77	-373.9175	1.14663	-1.367288	0.04292514	1.14663
640	13324.84	13698.38	-373.5424	1.14663	-1.360794	0.04357186	1.14663
650	13324.13	13696.99	-372.86	1.14663	-1.347341	0.04494273	1.14663
660	13298.7	13671.93	-373.2282	1.14663	-1.35871	0.04378145	1.14663
670	13315.68	13688.78	-373.1025	1.14663	-1.348666	0.04480573	1.14663
680	13322.82	13695.48	-372.662	1.14663	-1.352084	0.04445451	1.14663
690	13327.88	13700.7	-372.8192	1.14663	-1.356051	0.04405036	1.14663
700	13331.7	13704.1	-372.3984	1.14663	-1.35625	0.04403016	1.14663
710	13333.95	13706.65	-372.6966	1.14663	-1.349447	0.04472529	1.14663
720	13327.2	13700.11	-372.9162	1.14663	-1.354253	0.04423306	1.14663
730	13342.05	13715.27	-373.2298	1.14663	-1.368436	0.04281187	1.14663
740	13341.42	13715.43	-374.0076	1.14663	-1.369555	0.04270168	1.14663
750	13334.49	13708.69	-374.2026	1.14663	-1.362342	0.04341684	1.14663
760	13337.15	13711.23	-374.0757	1.14663	-1.361968	0.04345418	1.14663
770	13330.56	13704.77	-374.2103	1.14663	-1.35826	0.04382686	1.14663
780	13331.09	13705.03	-373.9457	1.14663	-1.368818	0.04277421	1.14663
790	13318.72	13692.97	-374.252	1.14663	-1.36684	0.04296951	1.14663
800	13319.89	13694.39	-374.4953	1.14663	-1.364513	0.04320033	1.14663
810	13320.59	13695.56	-374.9686	1.14663	-1.366317	0.04302127	1.14663
820	13301.72	13677.24	-375.5129	1.14663	-1.372821	0.04238181	1.14663
830	13305.27	13681.26	-375.9822	1.14663	-1.383142	0.04138644	1.14663
840	13307.84	13684.34	-376.4965	1.14663	-1.382062	0.0414895	1.14663
850	13319.57	13694.49	-374.9238	1.14663	-1.36847	0.04280854	1.14663
860	13303.2	13678.66	-375.4571	1.14663	-1.359045	0.04374765	1.14663
870	13305.04	13680.09	-375.0562	1.14663	-1.367927	0.04286201	1.14663
880	13297.49	13672.48	-374.9903	1.14663	-1.369193	0.04273725	1.14663
890	13295.8	13670.24	-374.4423	1.14663	-1.370398	0.04261886	1.14663
900	13307.72	13682.2	-374.486	1.14663	-1.371806	0.04248097	1.14663
910	13324.21	13698.51	-374.3018	1.14663	-1.369127	0.04274383	1.14663
920	13335.02	13708.39	-373.3726	1.14663	-1.35723	0.04393089	1.14663
930	13322.85	13696.81	-373.9589	1.14663	-1.360305	0.04362098	1.14663
940	13336.38	13709.47	-373.0847	1.14663	-1.363974	0.04325396	1.14663
950	13331.55	13704.6	-373.0554	1.14663	-1.356834	0.04397096	1.14663
960	13352.81	13726.09	-373.2761	1.14663	-1.358185	0.04383437	1.14663
970	13347.96	13721.26	-373.2972	1.14663	-1.347997	0.04487485	1.14663
980	13342.26	13715.82	-373.5584	1.14663	-1.356067	0.04404864	1.14663
990	13327.3	13701.03	-373.7302	1.14663	-1.361854	0.04346558	1.14663
1000	13323.7	13697.49	-373.791	1.14663	-1.368113	0.04284368	1.14663
