Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
490	10300.76	10713.85	-413.0948	1.14663	-1.349741	0.04469497	1.14663
500	10278.98	10691.4	-412.422	1.14663	-1.345604	0.0451228	1.14663
510	10278.89	10694.08	-415.1978	1.14663	-1.376588	0.04201571	1.14663
520	10263.27	10683.08	-419.8111	1.14663	-1.390845	0.04065887	1.14663
530	10254.46	10669.34	-414.8764	1.14663	-1.343564	0.04533527	1.14663
540	10198.49	10611.33	-412.8427	1.14663	-1.358999	0.04375229	1.14663
550	10257.87	10667.61	-409.745	1.14663	-1.36009	0.04364258	1.14663
560	10298.88	10708.03	-409.1472	1.14663	-1.367863	0.04286838	1.14663
570	10384.57	10794.12	-409.5505	1.14663	-1.382539	0.04144393	1.14663
580	10265.05	10673.74	-408.6936	1.14663	-1.34802	0.04487243	1.14663
590	10118.8	10530.88	-412.079	1.14663	-1.359299	0.04372211	1.14663
600	10148.2	10561.9	-413.7023	1.14663	-1.356848	0.04396958	1.14663
610	10187.44	10601.13	-413.6862	1.14663	-1.354583	0.04419946	1.14663
620	10126.88	10542.35	-415.4709	1.14663	-1.354659	0.04419176	1.14663
630	10137.49	10552.57	-415.077	1.14663	-1.374178	0.04224952	1.14663
640	10068.42	10484.34	-415.9105	1.14663	-1.408314	0.03905586	1.14663
650	9979.931	10396.14	-416.2087	1.14663	-1.352771	0.0443843	1.14663
660	9996.535	10412.02	-415.4863	1.14663	-1.383382	0.04136359	1.14663
670	9946.358	10361.09	-414.7357	1.14663	-1.337533	0.04596925	1.14663
680	10055.6	10474.22	-418.6253	1.14663	-1.376853	0.04199009	1.14663
690	10055.82	10475.72	-419.8958	1.14663	-1.365346	0.04311759	1.14663
700	9901.715	10320.62	-418.9085	1.14663	-1.358384	0.04381428	1.14663
710	9966.765	10384.81	-418.0409	1.14663	-1.370045	0.04265354	1.14663
720	9900.54	10319.76	-419.219	1.14663	-1.320317	0.0478281	1.14663
730	10031.44	10448.22	-416.7795	1.14663	-1.371083	0.04255175	1.14663
740	10045.19	10459.96	-414.7648	1.14663	-1.381535	0.04153987	1.14663
750	10093.03	10508.64	-415.6092	1.14663	-1.407324	0.03914493	1.14663
760	10132.31	10548.19	-415.8767	1.14663	-1.371812	0.04248033	1.14663
770	10206.58	10623.73	-417.1444	1.14663	-1.372679	0.04239561	1.14663
780	10239.32	10656.85	-417.5343	1.14663	-1.386372	0.04107982	1.14663
790	10131.66	10550.46	-418.799	1.14663	-1.381866	0.04150821	1.14663
800	10124.1	10542.72	-418.6247	1.14663	-1.417491	0.03823925	1.14663
810	10191.16	10606.41	-415.2504	1.14663	-1.364877	0.04316417	1.14663
820	10128.17	10549.28	-421.1086	1.14663	-1.392357	0.04051754	1.14663
830	10255.23	10677.4	-422.1609	1.14663	-1.409943	0.03890963	1.14663
840	10227.62	10647.74	-420.1251	1.14663	-1.414252	0.03852551	1.14663
850	10177.1	10597.45	-420.3443	1.14663	-1.371449	0.04251589	1.14663
860	10084.79	10505.12	-420.3208	1.14663	-1.403138	0.0395241	1.14663
870	10123.72	10542.19	-418.4682	1.14663	-1.401623	0.03966225	1.14663
880	10239.14	10654.52	-415.3774	1.14663	-1.389403	0.04079409	1.14663
890	10217.41	10630.86	-413.4535	1.14663	-1.366055	0.0430472	1.14663
900	10124.52	10537.17	-412.6539	1.14663	-1.371281	0.04253227	1.14663
910	10177.36	10592.71	-415.3576	1.14663	-1.366874	0.04296616	1.14663
920	10105.76	10521.06	-415.2958	1.14663	-1.358092	0.04384375	1.14663
930	10157.41	10574.32	-416.902	1.14663	-1.364611	0.04319061	1.14663
940	10108.22	10526.87	-418.6547	1.14663	-1.376881	0.0419874	1.14663
950	10147.5	10565.69	-418.1864	1.14663	-1.366587	0.0429945	1.14663
960	10180.66	10593.12	-412.4642	1.14663	-1.357428	0.04391085	1.14663
970	10207.58	10621.95	-414.3668	1.14663	-1.382929	0.04140671	1.14663
980	10105.32	10516.82	-411.4981	1.14663	-1.334081	0.04633608	1.14663
990	10036.64	10450.82	-414.1818	1.14663	-1.310769	0.0488912	1.14663
1000	10083.41	10496.59	-413.1797	1.14663	-1.338468	0.04587036	1.14663
