Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
260	10755.74	11172.71	-416.9725	1.14663	-1.450356	0.03545229	1.14663
270	10685.9	11104.39	-418.4907	1.14663	-1.436808	0.03657567	1.14663
280	10689.18	11107.35	-418.1645	1.14663	-1.410779	0.03883476	1.14663
290	10755.08	11173.74	-418.6672	1.14663	-1.447962	0.03564823	1.14663
300	10662.64	11085.04	-422.3925	1.14663	-1.423114	0.03774732	1.14663
310	10673.53	11097.42	-423.8861	1.14663	-1.430491	0.03711154	1.14663
320	10836.7	11258.04	-421.3363	1.14663	-1.433929	0.03681894	1.14663
330	10550.87	10968.19	-417.3235	1.14663	-1.382121	0.04148385	1.14663
340	10493.19	10910.18	-416.9913	1.14663	-1.418973	0.03810899	1.14663
350	10554.94	10970.44	-415.5035	1.14663	-1.407326	0.03914481	1.14663
360	10526.23	10940.47	-414.2391	1.14663	-1.39512	0.04026055	1.14663
370	10587.26	11003.08	-415.8295	1.14663	-1.412078	0.03871882	1.14663
380	10550.6	10964.53	-413.9297	1.14663	-1.398226	0.03997371	1.14663
390	10579.47	10996.12	-416.6409	1.14663	-1.412815	0.03865316	1.14663
400	10594.3	11006.85	-412.556	1.14663	-1.375785	0.04209354	1.14663
410	10576.9	10986.58	-409.6888	1.14663	-1.38482	0.04122684	1.14663
420	10461.45	10873.64	-412.1972	1.14663	-1.428369	0.03729331	1.14663
430	10566.59	10977.05	-410.4645	1.14663	-1.381946	0.04150053	1.14663
440	10579.58	10989.12	-409.5353	1.14663	-1.423338	0.0377278	1.14663
450	10477.21	10889.13	-411.9205	1.14663	-1.390952	0.04064878	1.14663
460	10527.99	10936.51	-408.5156	1.14663	-1.362522	0.04339882	1.14663
470	10433.2	10844.73	-411.5341	1.14663	-1.369431	0.04271387	1.14663
480	10491.16	10899.87	-408.7034	1.14663	-1.385157	0.0411949	1.14663
490	10449.77	10861.9	-412.1322	1.14663	-1.374444	0.04222368	1.14663
500	10561.56	10973.18	-411.6242	1.14663	-1.385177	0.04119295	1.14663
510	10522.82	10935.51	-412.689	1.14663	-1.387728	0.04095167	1.14663
520	10566.17	10977.68	-411.5119	1.14663	-1.419617	0.03805249	1.14663
530	10581.78	10994.39	-412.6129	1.14663	-1.423107	0.0377479	1.14663
540	10463.04	10875.72	-412.6844	1.14663	-1.401869	0.03963976	1.14663
550	10350.07	10765.21	-415.1377	1.14663	-1.395217	0.04025162	1.14663
560	10298.99	10714.71	-415.7109	1.14663	-1.38459	0.0412487	1.14663
570	10322.52	10741.33	-418.8108	1.14663	-1.413608	0.03858262	1.14663
580	10511.76	10928.91	-417.145	1.14663	-1.416542	0.03832287	1.14663
590	10544.45	10959.44	-414.9936	1.14663	-1.411564	0.03876466	1.14663
600	10545.07	10963.54	-418.4705	1.14663	-1.411181	0.03879889	1.14663
610	10571.07	10986.39	-415.3163	1.14663	-1.394607	0.04030816	1.14663
620	10594.23	11006.17	-411.9477	1.14663	-1.390365	0.04070378	1.14663
630	10449.88	10868.04	-418.1596	1.14663	-1.39556	0.04021981	1.14663
640	10381.07	10800.05	-418.9875	1.14663	-1.352933	0.04436776	1.14663
650	10482.74	10900.27	-417.5359	1.14663	-1.401436	0.03967926	1.14663
660	10491.43	10909.52	-418.0884	1.14663	-1.424608	0.03761767	1.14663
670	10480.61	10901.5	-420.8905	1.14663	-1.403837	0.0394605	1.14663
680	10462.11	10883.18	-421.0686	1.14663	-1.427708	0.03735009	1.14663
690	10472.37	10892.23	-419.855	1.14663	-1.396233	0.04015754	1.14663
700	10542.63	10959.89	-417.2637	1.14663	-1.40537	0.03932152	1.14663
710	10341.7	10760.77	-419.0618	1.14663	-1.40067	0.03974938	1.14663
720	10408.09	10826.35	-418.2603	1.14663	-1.364904	0.04316149	1.14663
730	10629.43	11045.65	-416.2252	1.14663	-1.404935	0.03936086	1.14663
740	10546.94	10965.49	-418.5429	1.14663	-1.426841	0.03742477	1.14663
750	10570.52	10985.59	-415.0697	1.14663	-1.407047	0.03916996	1.14663
760	10653.85	11067.14	-413.2941	1.14663	-1.367261	0.04292783	1.14663
770	10702.22	11118.24	-416.0216	1.14663	-1.403084	0.03952898	1.14663
780	10635.65	11050.15	-414.5028	1.14663	-1.398743	0.03992613	1.14663
790	10679.55	11092.27	-412.7189	1.14663	-1.419359	0.03807513	1.14663
800	10639.08	11049.92	-410.8387	1.14663	-1.38197	0.04149824	1.14663
810	10684.35	11096.3	-411.9501	1.14663	-1.396758	0.04010898	1.14663
820	10793.62	11201.85	-408.2328	1.14663	-1.388268	0.0409008	1.14663
830	10731.82	11146.27	-414.4478	1.14663	-1.445563	0.03584568	1.14663
840	10805.46	11217.94	-412.4805	1.14663	-1.403357	0.03950419	1.14663
850	10780.33	11191.72	-411.3871	1.14663	-1.418804	0.03812381	1.14663
860	10733.5	11145.71	-412.2063	1.14663	-1.422063	0.03783878	1.14663
870	10731.5	11143.9	-412.3926	1.14663	-1.398072	0.03998785	1.14663
880	10736.7	11148.66	-411.955	1.14663	-1.393249	0.04043436	1.14663
890	10796.99	11208.05	-411.0579	1.14663	-1.405291	0.03932863	1.14663
900	10696.67	11110.11	-413.4377	1.14663	-1.409375	0.0389605	1.14663
910	10675.19	11093.11	-417.922	1.14663	-1.423078	0.03775043	1.14663
920	10643.49	11061.25	-417.7596	1.14663	-1.419355	0.03807544	1.14663
930	10688.66	11100.51	-411.8577	1.14663	-1.40929	0.03896814	1.14663
940	10734.67	11145.95	-411.2777	1.14663	-1.4154	0.03842377	1.14663
950	10648.21	11060.1	-411.8962	1.14663	-1.416418	0.03833379	1.14663
960	10682.78	11094.62	-411.8433	1.14663	-1.41677	0.03830273	1.14663
970	10522.01	10932.7	-410.6832	1.14663	-1.381471	0.041546	1.14663
980	10568.04	10977.37	-409.3324	1.14663	-1.348728	0.04479939	1.14663
990	10546.65	10958.3	-411.6549	1.14663	-1.365036	0.04314831	1.14663
1000	10528.12	10941.85	-413.7289	1.14663	-1.371889	0.04247281	1.14663
