Iteration	Posterior	Likelihood	Prior	diversification	logSigma	sigma	speciation
660	12102.28	12493.18	-390.904	1.14663	-1.421048	0.03792735	1.14663
670	12077.09	12473.55	-396.4567	1.14663	-1.459063	0.03474854	1.14663
680	12093.82	12489.32	-395.5021	1.14663	-1.454447	0.03511992	1.14663
690	12066.92	12462.16	-395.2404	1.14663	-1.444563	0.03592835	1.14663
700	12050.5	12447.04	-396.5418	1.14663	-1.454825	0.03508935	1.14663
710	11956.38	12354.78	-398.4	1.14663	-1.442844	0.03607084	1.14663
720	12014.98	12415.9	-400.913	1.14663	-1.464156	0.03434347	1.14663
730	12060.04	12457	-396.9546	1.14663	-1.456642	0.03494284	1.14663
740	11944.71	12344.25	-399.544	1.14663	-1.451096	0.03539194	1.14663
750	11977.2	12376.2	-399.0013	1.14663	-1.463885	0.03436488	1.14663
760	11978.6	12378.1	-399.5072	1.14663	-1.451414	0.03536598	1.14663
770	11977	12376.08	-399.0761	1.14663	-1.459823	0.03468779	1.14663
780	11946.26	12343.91	-397.6503	1.14663	-1.449402	0.03553019	1.14663
790	11959.68	12357.99	-398.3022	1.14663	-1.445837	0.03582311	1.14663
800	11939.74	12340.75	-401.0182	1.14663	-1.45321	0.03522008	1.14663
810	11897.8	12299.61	-401.8098	1.14663	-1.485428	0.03270184	1.14663
820	11937.26	12335.75	-398.4895	1.14663	-1.43354	0.03685193	1.14663
830	11935.01	12337.08	-402.0689	1.14663	-1.467242	0.03410031	1.14663
840	11965.73	12367.17	-401.4481	1.14663	-1.46767	0.03406668	1.14663
850	12023.08	12424.34	-401.2574	1.14663	-1.450596	0.03543266	1.14663
860	11963.26	12362.29	-399.0382	1.14663	-1.460891	0.03460264	1.14663
870	11956.57	12354.26	-397.6963	1.14663	-1.452756	0.03525686	1.14663
880	11970.91	12371.39	-400.4767	1.14663	-1.465532	0.03423481	1.14663
890	11910.89	12312.49	-401.6039	1.14663	-1.469	0.0339625	1.14663
900	11977.43	12377.71	-400.283	1.14663	-1.46594	0.03420269	1.14663
910	11977.62	12372.51	-394.8906	1.14663	-1.407647	0.03911591	1.14663
920	11924.21	12318.91	-394.6935	1.14663	-1.424542	0.03762341	1.14663
930	11967.4	12364.06	-396.6567	1.14663	-1.451135	0.03538875	1.14663
940	12020.43	12418.62	-398.1854	1.14663	-1.457878	0.03484349	1.14663
950	12046.61	12444.12	-397.5109	1.14663	-1.462516	0.03447337	1.14663
960	11996.83	12395.04	-398.2111	1.14663	-1.469635	0.0339129	1.14663
970	11986.7	12384.61	-397.9101	1.14663	-1.454315	0.03513054	1.14663
980	11930.53	12330.42	-399.8937	1.14663	-1.454978	0.03507693	1.14663
990	11880.77	12280.98	-400.2115	1.14663	-1.444498	0.03593374	1.14663
1000	11890.14	12291.93	-401.7885	1.14663	-1.45719	0.03489872	1.14663
