rowname,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
FR_26_2_5,0.0361534875218231,0.13522045725622686,0.0791566494442449,-0.03606910529274794,-0.01556868686371999,0.019194589882267056,0.0017579492408102658,-0.019089407692274636,0.0014042612377025674,-0.010365521789741306,-0.04164156014466975,0.004672922601766572,0.02009560451193407,0.002607763946240152,0.0025817873065082683,0.014389238400238931,0.008807350107572456,0.004178315805488707,-0.010245189471422713,0.004463815493603371,-0.0024336184358687172,-0.003214257933354377,-0.004658790281567026,-0.0034650072862109672,-6.096696460194396e-4,9.054775157818675e-4,-0.0038244867769455697,-0.0035686498014591596,0.002501973424476874,-3.4058325789801706e-4,0.0014527814688269061,-0.008015542518488768,-0.0015822149795861422,-2.0679921180090767e-5,7.895110665446798e-4,2.99795489230648e-4,4.048093561498154e-4,-0.005431990050345854,0.0014559820148513335
FR_26_2_6,0.15886323691002247,0.061138412900082144,-0.0992471631396855,-0.0055260459282387925,0.04141905031258355,-0.03797494740881387,-0.011593153246492578,-0.030448409539242226,0.016915472314983693,-0.004712743245133147,0.010377862878126864,0.019047766159760823,-0.0040703268323895574,-0.001203716190617051,0.003562671741362712,-0.005320910933535582,0.003619998611644132,0.013606517350591056,0.0018394706203145063,-0.00655929190599196,1.7145560951560296e-4,-0.00702028499395737,-6.655021031453836e-4,2.930755957195257e-4,-0.003153486450264995,-7.288167256613386e-4,-7.358661965463781e-4,-0.0036671657321036867,-0.0019997347360134247,-2.8741254583413323e-4,6.626122881820396e-4,-3.6461959406882067e-4,-0.002844429875345269,0.001309229366721356,0.003905870937838911,0.0020690671526820063,-0.00332559934674422,3.978714807983033e-4,6.338299392226012e-4
FR_26_2_7,0.08184794909700463,0.07599071506684998,-0.09057534578766623,-0.024321416414254952,-0.006913378423060599,-0.005289758612771767,0.0057209697934635035,0.016637762790972784,-0.0012984636265823296,-0.026883027917797904,0.01991153619566917,0.031412260821965285,0.003866912196970773,0.008658957507497692,0.004464840726087333,-0.01746362194922211,0.004289234227938843,-0.01565077817050841,0.006483118386701457,0.007792973111341515,0.0030381489131793586,-0.0031888324729243936,-0.001512127864990235,0.005143562530673586,-9.811501403562157e-4,0.0017044589708339218,0.0017296657704129654,-0.0034205271030899125,0.002224806175597551,-0.006896646805132297,-0.00655749506582311,-0.002684288323842897,-0.0013767672963827327,-0.0015307966059657993,-8.877788743438722e-4,-6.199132782353862e-5,-9.661992008281922e-5,8.444362895275144e-4,-5.233579949580111e-4
FR_26_2_8,0.036477033408142984,0.12544134489420244,0.022804829081367863,-0.04107683763104623,-0.011120885602807835,0.032856432502975506,0.017202699135206796,0.0217631053759129,0.008632999800310629,-0.011756226619927373,-0.01348067888296427,0.006763097299246907,0.024303051329846784,-0.004434038698790921,0.002514074316313229,0.012723118218015307,-0.004213738657062201,-0.007407040992222471,-0.007984369951263077,-0.0027652009507782597,0.005202788229289586,0.0031783832943117624,-0.0026945712224435247,-0.0029584610574021814,-3.336775962804197e-4,-6.403219803598197e-4,0.005580548215640053,0.004401674670001814,0.002741027577239309,0.003366532158101072,-0.002360931943855454,0.00411798602823126,-0.0016416658861709856,0.0018449056136760253,0.003298386905814384,0.002826290950275227,0.0035765862448801267,0.003153797886091346,0.004010967101237932
FR_26_1,0.11495180744424692,0.02266066114636787,-0.07938151646103124,-0.027222657329214788,-0.012354961980702791,-0.01826653360783689,-0.009908525580586348,0.004545905644890885,0.010954555475169696,-0.004694376831842882,0.02020283010776081,0.02077693591866127,-0.010915580758789328,0.016365648565467808,-0.0034529901351128176,-0.007117722370178577,0.007510654425974047,0.005080297127334006,0.002939776376282381,0.0017503907874658442,0.0016204526146194086,-0.003371245350551294,-7.756023683324557e-4,-0.00299736417857776,-0.0020732905323645103,0.002886386635843688,-0.0011968219731394959,0.004124278799134618,9.53084474695549e-5,0.002430120526158996,0.002391938614194005,-0.004475571079098516,6.24442444155699e-4,0.002800318659179264,0.0019082004056873373,-1.9086455778882265e-4,0.002212810433682155,-6.44904594947207e-4,0.0024284673305851896
FR_26_2,-0.028742964420078888,0.08519837342264054,0.05343425253895394,-0.0551962943596778,0.0509691112582663,0.00405297690410837,0.04612698337247321,0.013479104635441858,0.008610817876915177,-0.011570996439195708,-0.00829696671638123,-3.3999968090420656e-4,0.00663677593976519,0.005986031708096649,0.005165769676547728,0.005693532109917752,-0.009170067343158339,-0.0012262722022798793,-0.004343497516202664,-0.0010599129590121797,0.0023495327207892357,0.003500477719959773,2.4500678037524e-4,-0.002514118591181124,-0.0038063775721996476,0.0017118927248221058,9.219513622660279e-4,0.0016722646430119893,0.004779649350556372,0.004482634580499596,-0.008132555183809448,0.003406832732546044,0.0017131778415681554,-8.261349372249077e-4,0.0020464828186605925,-0.0023903673912680666,-0.0026019176745836693,0.0035940445202185044,-0.0015222147329302328
FR_26_3,0.11713219946261763,0.040944847946507656,0.030403774186656858,-0.03875730933402022,0.00728331788629218,0.01282337013361351,0.006063732861212521,-0.02143382631060277,-0.0048851221162528324,0.007727778905761663,-0.005646396797892417,7.166222411604137e-4,0.0034260574875451563,0.0025386063763759015,0.0038776261159765555,-0.0014890675627823064,0.002389045451417554,0.007561598840163648,-0.003291521157189287,-7.288668078289354e-4,0.0036669583899059666,-0.0013109933872861666,0.008583754509975394,3.433602466067107e-4,0.0018680183746852405,-0.003953998099146788,-0.0015349874697554301,1.1740751225555833e-4,0.0059353520609987595,0.0027672768251256114,-0.0015422865022169043,-0.0034359621334342696,3.0283864812871003e-4,-7.470698946514867e-4,0.0010609059340636383,-0.0018397497278268542,0.001446749143176558,0.0017454630329910596,0.002610398526017843
FR_26_4,0.15989482733933505,0.04143056144075782,0.032118519052777246,-0.009503752373762853,0.002989135620488428,0.05603871203861182,-0.011017852784932305,-0.01922288953689758,-0.001352435938404147,0.008211315406209388,-1.003207403081176e-4,0.007517307982385101,0.005349247551557103,0.016474821824322083,0.004414974723819586,0.0074613149422335925,0.006470994358983549,-0.0061817154352175755,-0.010389265682045875,-0.0057491845707584605,0.0013191372194208861,0.003338208626481919,0.013945411633692974,0.007148154829239429,0.0035797363559583817,-0.0023215982608593565,-0.008073524957005423,0.007134166898366972,-0.0011499823864249575,3.641009481094708e-4,0.003770675188575465,-0.0035346420849347057,0.002875707078849547,0.0015721207750684272,-4.4518901154722116e-5,6.6310143563395e-4,7.481008826882296e-4,-6.807507572678403e-4,-0.004090313754437651
FR_26_6,0.10631445136168008,0.1707988335638947,0.02747529165410061,-0.00947415652804514,-0.011460565512440516,0.011251124011262409,-0.02903809061905837,0.0025189911591465297,0.018900962992563965,-0.008019434597732128,0.0027538846016772907,-0.0014106143794150113,0.015181443359015416,0.03593294161897442,-0.0038058830770223337,0.006433793493900735,7.050521797739742e-4,-0.006542673108482406,4.03089548076054e-4,0.004264016322740128,0.0013476336914278189,-4.990596070518031e-4,-0.003411837363476066,0.00385863015244977,0.005673086291282164,0.013734340118774911,0.0015506940707451901,0.0048196901458190545,0.00397495423539556,-0.0021077272638635007,-0.002928766046850052,0.00211322385369638,-0.007045371335147762,0.0035208038918301708,-0.0011444238051449515,0.0013257013122513956,3.30950301267099e-4,0.0012445582303873721,-4.454199625002359e-4
FR_26_7,0.09555959212964357,0.14875632439774356,-0.04022059189240122,-0.01850559250789169,-0.029125367318721382,-0.06707753807691116,-0.052510772320431366,0.025658479676340717,8.405511861839678e-5,-0.007423620128245192,0.01299315700044399,-3.1549401124731546e-4,-0.009609010885161546,0.02301049300048376,0.005386757559177912,0.0021370373158393313,0.0063978845843773065,0.002093950613715257,-0.002220048530031428,-0.006833154201982907,-0.002787698198383157,0.002164694903790423,-0.009109347460507533,0.008541596566733187,0.0033985113755047145,0.012152537963273369,0.013624662145744797,-3.499111783724296e-4,-7.581346807406922e-4,-0.009370365173945,0.007779273845807469,8.087485613768867e-5,-0.001741947051045318,0.009121380437895059,-0.003135282806097377,-0.0019231013453048377,0.0032018842364260496,7.166284817874019e-4,5.510363326320815e-5
FR_29_1,-0.3317556536433672,-0.15475982653964995,0.00358767334252843,0.03783263332236565,-4.371215711337827e-5,-0.00219030583230355,-0.019774094330559655,0.02943095453657618,-0.032390923315382396,-0.01729482045264417,-0.041586106340562784,0.012369736826213923,0.005649517760539463,0.016476951303658748,0.01608372929496023,0.020290114625907355,-0.019562356169743566,-0.007537136045779278,0.002792335636205034,0.0014067020533434348,8.069537244505199e-4,-0.005099326308560712,-0.005540725581179911,0.001798610076861636,0.0020114953572626672,4.0567886141832434e-4,-0.009240278984020842,-0.0010278653183156544,-0.002944477975731974,-9.205488208393241e-4,0.007636899398263831,-7.702719592162695e-5,-0.003923682595221492,2.9671683110280245e-4,8.833582190939147e-4,0.0030397711390784594,0.0016969021941589015,-9.623406155491208e-4,-0.0016391008645333938
FR_29_2,-0.29818682447357236,-0.17492031947091702,-0.041670811926064935,0.02572478864410931,-0.026766170206394085,0.0015042987549671386,-0.017403600768142884,0.0166493966109198,-0.03782789891582294,-0.036675517323094806,-0.030378514065265216,-0.014041927224984438,0.02388203894693753,0.007757008810816826,0.026637438587584664,0.029518940381341927,-0.004600488739441103,-0.015801790199171006,0.0032578398610417464,0.0016806244971522672,0.00388229059870547,-0.008476720690190832,-0.0025704370827643397,-0.004796032710504357,-0.0012658661816805955,-0.001133256746229077,-0.0048425060569951064,-0.004189503829082505,-0.00762682377230382,7.291172210470575e-5,0.005271559899014561,-0.0019982075434283176,-0.0019098294299851944,-0.0022091915651294993,0.004476381804716843,9.143907564627391e-4,8.292142485788499e-4,0.0014178757655423921,1.0988881788062626e-4
FR_29_3,-0.3031907567884535,-0.21883034352972924,-0.03956448731716163,0.018635126608275925,0.0343739124261203,-0.011013050436165309,-0.017295202002453224,-0.01090570598964953,-0.04398001534083164,-0.03996750954330765,-0.02761384580368111,-0.0020138768716375707,0.007596293569453277,0.016082566470352017,0.023192812627452382,0.02098800471400563,-0.0152996909164202,-0.003963605791467413,0.006026807165761641,0.007839151236308914,-0.002903881111005384,0.006430311790348595,-3.444492930727975e-4,-0.005174360354620035,-0.0028070249117939667,-5.221192219772583e-4,-0.0026443968731186965,0.002958312610563299,-0.004922746934415833,-0.004733944954107306,-4.029049073726868e-4,0.002221516145837095,-0.0033862444740646574,0.0038580032335133545,0.003147195146803683,-3.3795813103431466e-5,-0.0016724840285497963,-0.0024561521940503145,0.0013592063661027256
FR_29_4,-0.2958341268325999,-0.2120279398394454,-0.02844812380512104,0.010015389060425208,-0.04173762659154766,7.394275277455714e-4,-0.002056967708660188,-0.0037182732833666863,-0.04216584591238627,-0.04904419464062828,-0.030413165602486015,-0.007281848706637094,0.02564215471772376,0.012591381515352863,0.03422764309596685,0.01307723454654929,-0.013378050274338206,-0.002278731698140014,0.007031298127861314,-8.480902379817601e-4,-0.0035059901446564713,0.006589681491986052,-0.00879778645661596,-0.006267779568434031,-0.008605791810345927,-2.641239121857307e-4,0.002441095723032585,2.313826877866436e-5,-0.008301752753297316,-6.710960375935419e-4,-1.3128815993044564e-4,-0.00326377571341625,-3.7073894990404205e-4,-0.0014271810208774298,0.005376740612658537,-0.0030247316441702676,-0.0014316947014913627,0.005727731605970828,-0.001878250111240636
FR_29_5,-0.37653831119501724,-0.19901578736056602,0.05986091213439783,0.029186893558500272,-8.625748690232896e-4,-0.0047382936111201165,-0.02468151553415043,0.02540930255158193,-0.03109366496931482,-0.013543961154865098,-0.011177698502709488,0.00383574170540845,0.018655144701353866,-0.003132598426142833,0.024211268235889406,0.02983672032003348,-0.007611528700241872,-0.002298537866108431,1.800731813298453e-4,0.003781986279732297,0.005902349860651077,-0.0027787410125327443,-0.0035842484031666584,-0.0015354725049205968,0.001973970074123421,-0.004458988406963191,-0.006636536142050564,-0.002285824266318204,0.002578050986367586,-6.569588925016512e-4,0.0033875252331608055,0.0028680490788278654,-0.0031786770023649494,0.0010079803846431029,-0.001791606539228051,0.0017436627094894065,0.0018790936800277015,-7.76037340580755e-4,-0.002900518390007904
FR_29_6,-0.35925575927595216,-0.23172901245156563,0.026489979396058773,0.02363849864688744,-0.007601811158807019,-0.006907076797973832,-0.015602712996087667,0.002212292909019256,-0.043742831000975535,-0.026676510588953314,-0.015353425248826354,-0.005342078457695803,0.02215827658407858,0.0018025331497249397,0.030333848500231176,0.02828663421300007,-0.012557982293895523,3.287600538056136e-4,0.004203208352088355,0.010025659966118901,0.003526973167480429,0.0031622357696443073,-0.003497202112015464,-0.008710848968274745,-0.0020658009007041844,-0.008116526802003735,-0.0010526445414162403,0.002607837665168761,-0.0036802957208451974,-0.005430655585066933,0.0010545214622958833,-7.538178435153944e-4,-7.66524941799813e-4,6.889427154997489e-4,0.003387459321437609,0.0039924091692443795,-3.3413009885990586e-4,-0.002575475406260604,-0.003008008645856136
FR_29_7,-0.25620408253327265,-0.14177371777630782,-0.03868424104103638,0.0044125960627190595,0.016389962654051786,0.003356030413015645,0.01571940140539511,0.013265595117722198,-0.010640309144079829,-0.039711445930365796,-0.021146422139356746,0.010301919802569816,0.006620382812855405,0.0030603277439987006,0.008814132562646088,0.010974730190590299,-0.022105380542329328,-0.01936950786021545,-0.007831385951818363,0.004051932795709389,-0.0140694724727201,-3.035733906372579e-4,0.008912313897665072,0.005934873847112314,0.015548131238208791,0.0022525623575790003,-0.0020855763972241932,0.006108959560282582,0.006692855536185356,0.007877622941648899,-0.0012652602946550207,0.0018910880650469329,0.0028916474580708666,0.00346341234946066,0.0011654608873381035,-0.0048366743220497836,-5.628595834174914e-4,0.001690018566639338,0.004764810585789771
FR_29_8,-0.3390386282071787,-0.20333231181419137,-3.9551417277381443e-4,0.029643798038102177,0.027090860400610667,-0.007769920300717853,-0.016879573878508136,0.017145884381855155,-0.03942036333275172,-0.027328979798167362,-0.025979906842694415,0.0029043727393330446,0.009887089564170037,0.013777796098246326,0.02314400603958441,0.023066606012227413,-0.013150309171337238,-0.007944209458683625,0.005106375859209835,0.006793250085284434,3.8517162099660284e-4,-0.0013561733856637971,-0.004255325354645165,-0.0014328829907448615,0.0018283446871141904,-0.0012435449747350185,-0.008871864774040774,0.0012833538286930845,-0.004403185907406396,-0.003505898387316864,0.0018765964310613864,8.499430747181004e-4,-0.00622758772493932,0.0018912407123069385,1.393338125162169e-4,0.002249964751147176,-4.76957791842342e-4,-0.004112361234654721,8.767833175028063e-4
FR_31_1,0.19115826792789925,-0.03907765296063921,0.010904529105761545,-0.01347967595534512,-0.00462504918947497,0.04048788448115846,-0.017918305337576036,-0.021259491407454794,-0.0018363899909281357,0.025393167438259923,0.006955795124629977,-0.0038264973149828656,-0.00667546043044105,-0.005541714314913444,-0.0013905057510544875,-0.0012861344178960762,0.014898765488882235,4.4970069033008894e-5,-0.006570875048506539,0.0013668100021726546,0.0035258432491011766,0.0041622899721073525,0.005901590336735627,0.007062796362221499,0.002055000959297673,-0.0058396105677387955,0.00145577401127899,0.003054791427198223,-3.116051384839505e-4,-0.0034455976755470253,0.0027191255852231657,-1.036328552501617e-5,-8.218963734693686e-4,9.152715277213915e-4,0.0027247835963875484,-0.001008488223050219,-0.005069823419620649,0.0028162475569029413,0.003780650219728591
FR_31_10,0.1054904413117093,0.042326679530733616,-0.032272618947121426,-0.040725480583308056,-0.011704034948530027,0.02359432247841203,-0.0185436030679567,-0.013818605802467286,0.008210543063237492,-0.008711425155073347,0.007817428296054427,0.011989171105363948,-0.004515388480297365,0.009178485194945457,0.00697144488270638,-0.018114719055584948,0.0029793024264485766,0.0017950248370527048,0.005675658205666461,0.0012398619695186647,0.0032127574812840644,0.005462449282355986,0.002299598242746894,-0.002892273670828325,-0.004065030641500425,-6.799047254915822e-4,-0.003191147013363217,0.0010029189958144333,0.0017595202296234332,-3.4105247234213106e-6,-0.0013603341504564064,0.0019671151250230663,0.0016508812854340422,0.0018782084939632305,0.0016327144857589404,-8.841198849514967e-4,0.0011698592203667776,0.002146858483130461,0.0012010768165200288
FR_31_11,0.17734645494567078,0.026926525908225515,-0.0115564608567496,-0.0027042992075710427,-0.006144133034026063,-0.015088275307573736,-0.01858477093942771,-0.024143553564768248,0.0034989574809338084,0.02197819644624389,-0.010463415969846013,0.004323311758386037,1.7755849132068815e-4,0.004993902944665634,0.007359369867814631,-0.014087790261945477,0.008245561972496882,0.013622878371430811,-0.004336171895961796,9.780128791633382e-4,0.007015014670665232,0.0015183473910827204,0.007742251435855928,-0.003416239971193599,0.013900571675824754,0.0028223437904089845,0.002159142699799105,-0.004526090655281191,-0.0021365162575327423,0.0020840952765289024,3.2279307537935633e-4,-0.0010261964297225371,0.005643178128592487,-0.001372948838004298,-0.0019918428292956623,-0.004062976425949785,-0.0010081803335337792,-0.0013535186086502857,0.001730000182751414
FR_31_2,0.1862270349372209,0.020877456268438614,-0.006135532260649698,-0.01306518922079185,-0.006903436347320256,0.012057319252379059,-0.026021028092985843,-0.02513403276309512,0.002467059640917092,0.006398119348971818,0.004855117919528973,0.008890274522704288,-0.012033373269079084,0.013682533722234809,0.009193347657357603,-0.010843266473120273,0.014111318159985483,0.00848407473703568,0.004649703100915084,2.2508294386741786e-4,-0.008715183752000482,0.004105456317141231,0.004160633714554682,-0.0023921014652819764,0.0021019017692412876,-9.875853349258783e-4,-6.760575003573162e-4,0.004533624859477991,-6.971332368584932e-5,0.0010053354101194983,-8.109573889684e-4,-9.973548704463034e-4,0.0013097120243453174,0.0034371090210151326,0.001365062391659909,-0.0021956734327795123,-0.0012291544720254381,-3.2357892658187745e-4,-0.00114042493345754
FR_31_3,0.1787026806706928,0.012473117905144538,-0.02592705137965576,-0.025489518728232602,-0.006939915671312284,0.01754515792031465,-0.022130325340711618,-0.036133628803019964,0.009159948215354199,-0.0010631675612971657,0.007866224717530202,0.007352467643272108,-0.0024453411329151383,0.005784291159714322,0.012212805547182086,-0.006496544589686889,0.00384876621284747,0.00879045126216568,0.002832235611939621,5.276528331140545e-4,-6.627199296807824e-4,2.7474690662409352e-5,0.005150511637276968,-6.740802358968387e-4,-7.825663261732794e-4,0.0012413345357961526,-0.007072464525647514,0.00812105580887529,-6.837569305380512e-4,3.2152564107708684e-4,1.9842158810387444e-4,-0.0021781408119036444,0.002888059620930103,0.003987280940205567,-7.606008586109906e-4,0.0017260629819897024,4.7978072029071804e-4,0.003772657199191277,7.540312772599384e-4
FR_31_4,0.10544326561714838,-0.040558685429503145,-0.04761522898290487,-0.04750916677119854,8.994889348211524e-4,-0.01572653825508174,0.012237225913704556,-0.003051592499237357,-0.01211003977604267,-0.01424385033866299,0.009096261424222037,0.023083053190359477,-7.956101877651569e-4,0.009356852014811377,0.006328359890544304,-0.011714643235234577,0.010544150788101928,-0.0013318636764896347,0.0029844084135527316,0.008457383354741273,0.005636237720462515,-0.004254568175262143,-2.7941056192384807e-4,-0.003239677983895136,-0.0035458135048969906,0.007792016950759289,-0.0012382845115402822,-0.005961318706963414,7.411905354430669e-4,-0.004058071802759475,0.0027508224961390795,-0.0038501611630291097,4.7071543113102576e-4,0.0022077011777007203,-0.0019109849933063635,-0.002098230472312541,0.0012080267345879491,-0.004822645265877274,0.0036153695945405737
FR_31_5,0.20512932677240653,0.08241633576783518,0.022792382486498425,0.023213688941155577,0.01123539192524379,0.05428911835774397,-0.005067777454482098,-0.03857283065718453,-0.005710817985536029,0.006367271128601135,-0.005073718037105086,0.015115551070640384,0.002708896932868515,0.02320462416085999,3.6824588066081853e-4,0.006458685790045627,0.0010908330347491509,-0.002651579176610718,-0.011551354086340846,0.002652802635488125,-0.007522107807281434,0.003609309868903058,0.0060271658080627965,0.010529426801852121,-0.001915762881531766,-0.0014303580649630573,0.001920177783540142,-0.0016763357990699631,0.002893834014160914,0.0026803183519172906,0.002306060573784528,-0.01015097996997368,8.331579924054441e-4,0.0011810953566316672,0.004251637824337471,-0.006463209757002089,0.002733559116572651,-0.003100020125314896,-8.813016310106817e-4
FR_31_6,0.09536875999761077,-0.004305105872804877,-0.043076738890769906,-0.051937631474754005,-0.0021895383481376654,0.013667452516859814,-0.02714586632850095,-0.004565417069715403,0.018464118496317464,-0.009874410106898726,0.015727367409163428,3.6944723844890674e-4,-0.002533087866633606,5.353326211151439e-4,0.004901903364724105,-0.01663621417766546,0.011237606032805877,-0.0014088922211865492,0.0036805040409597306,0.0026411740622112987,0.005468745330181165,-0.0036905737086385944,-0.0014629579111104538,-1.9304274969273367e-5,4.8601676189329767e-4,-0.005063416010271915,0.0021622767486160857,4.949976361812065e-4,-4.0912534986535656e-4,-0.0011706815714168863,-0.00212009396882885,0.002134614240947847,-6.893957681595347e-4,7.590986976451523e-4,-0.0011621757944880297,-0.001407469291661031,0.001124369919530771,0.0015137388237136708,7.061196789001196e-4
FR_31_7,0.20605734436499012,0.028935843180249093,-0.019926422463126273,0.004227322301124255,-0.042886980271391976,0.03015397008791187,-0.006831244878206392,0.0037954339916030162,-0.0028364198637922102,0.013347928646168095,0.014577290742001007,0.0057570335482184576,0.0030736825047778015,0.008643602482724,4.124464106045304e-5,-0.00483172673801352,0.00863133873918488,0.004949039735278873,0.00491114408380134,7.067736189005867e-4,0.004836026728048097,0.008333710687058937,0.00975222742079843,0.007015523466231828,0.0034810614634615527,7.853783146668011e-4,-0.005220580737172384,0.004797727283505328,7.209585430075472e-4,0.0043317250842374935,0.0035299913992937926,-7.737522242650653e-4,0.0022087851889174125,-0.004695263794967479,-6.793332296413699e-4,-0.005236265267449092,-0.0014919503652804746,3.0406665795858765e-4,-2.59666622727589e-4
FR_31_8,0.11927801138384622,0.05196519000627098,0.024015373935400042,-0.0359674108661004,-0.020317342009296187,-0.012518181207346475,0.005749479583652659,0.009539187923351532,0.0029095127855044397,0.014330910253061784,-0.017629336342492443,0.008093404801643658,0.013851852452706478,-2.656446604018987e-4,0.007113915984341392,0.007694863260319318,-0.0035685265317232586,-2.0950854360842134e-4,-0.011059176070670888,-0.0058167417907681665,-4.407447425421347e-4,-0.004384220162800084,-0.0029177954070016073,-0.0022075388805338357,0.0039752156478606825,-0.0014986161331752108,0.002743376677652957,-0.008244846758790695,0.0038631409174957145,0.0011378262260913828,0.0017876587014209787,1.1614747384411776e-4,-0.004561163707658653,-0.0015273797480295256,5.933669947752776e-4,0.00381109474229215,0.0016041932285271931,0.00489098105843698,4.97299615408932e-4
FR_31_9,0.1808806381669999,0.02758541173275077,0.012400435018809742,-0.00903967915182137,0.02358482570604009,-0.03492453536504488,-0.014853220761769313,9.22836396442877e-4,-0.009165578647527178,0.019469681815163228,0.007043048522624216,-6.051773359229507e-4,-0.0020740765768177236,0.00788948488885031,0.014695562703572878,-0.0018928963125621353,0.0020522849336118455,0.0014945647052370453,-0.0026325156779299958,-0.010354260981661112,0.0024346379729214577,-0.009088282999274307,0.006742913621840206,-0.005201809989633601,0.005559378420040189,0.001735895594111044,4.5584734082747226e-4,-4.3945737329955054e-5,-5.34467581817468e-4,-0.004298126921993829,0.0018164898875925482,-3.767913247172527e-4,-0.006899487688412749,2.1148697313386124e-4,0.0019647172637538707,-0.004102183840187263,-0.0028593530490532808,2.6986276073693216e-4,3.0622467896328307e-4
FR_34_1,-0.2122897787580958,0.08060678134875593,0.18522870280390205,-0.05022133243155363,0.004763762060809847,0.03538487526572001,0.05140401921758339,0.02528237138371613,0.018291049374768473,-0.012631980463903097,-0.021329222294724413,0.011000225992776003,-0.0038843836982099264,-5.156883775337102e-4,0.007773046825807866,0.006783005472159897,-0.011056007878207442,0.012002556313899477,0.00586281361778541,-0.00320912898338474,-8.392296870926131e-4,0.0012778379055656012,0.010352097903218645,2.6717022896728557e-4,0.00848489670174503,0.0062676058176273945,3.667368625853237e-4,-0.005398789209420523,9.366863347161949e-4,0.005223493664252083,-0.0027937381433748507,-0.00297650555992865,0.005536903579545792,0.004586885564165088,4.971292298687844e-4,0.0024215198458200915,-0.006559485242044924,-9.99658658768213e-5,1.283915751290628e-4
FR_34_2,-0.15534416279080218,0.10742191655182956,0.12744688814346597,-0.0592807027945666,-0.016366188994896915,0.049289710975492174,0.008321593862475128,0.009038582353036582,0.027549415432128695,-0.02864692750819222,-0.006304397595301994,0.009081071324348594,8.103951832781823e-4,-0.005316499087357693,0.014114806641155496,0.0011438434873968027,-0.018407330352115493,0.0019233623294725344,0.010011361757234698,-0.010278149258981567,-0.002493416755734501,-0.009629056029786715,0.006665070192376727,-3.9015572462263793e-4,-3.753304530847353e-4,0.0064889196853978376,-0.008104542047676092,0.00808691221610919,0.004303887189578,-0.0016002542267247585,0.001877637999260759,0.006301179856923123,0.005279113502915292,0.0020110920328169357,4.834691972455864e-4,-5.747287794069232e-4,-0.005165889972468017,-6.543511427566097e-4,0.004242432209218876
FR_37_1,-0.0865908334854842,0.07149150520672216,0.1454340907078987,-0.06587968252634216,-0.02227822085279513,-0.033825801082647086,0.045952613851949285,0.06061258230387362,-0.002553181140050554,-0.011230267447534012,-0.0018031347711872044,-0.02126522904627835,0.02224380083785122,0.003769998342538048,0.00395534650830085,-0.0018344287915145895,1.9351615006651197e-4,0.0015188341704645827,-0.01640894966687472,-0.0016580259292058508,-0.00661850584829048,0.001278550910825382,0.004017116340446244,0.0024628638463283343,0.004364247267284322,0.005558451001886407,-0.008169944523794478,0.00121628960989303,-3.649571037321134e-4,-0.005665716705022942,0.00505385532187305,0.004543317808675636,-0.01359996802959926,-0.0019545626116960675,0.0010325210198975253,-0.0023352968051837523,-0.006111726808918097,0.0015529540511655252,8.32542008453693e-4
FR_37_2,-0.09023213407213215,0.04924823122557121,0.1435619305019619,-0.0658780514440237,0.006994082412934217,0.044971228300835706,0.052356024758073286,0.02987983302715777,-0.009331613305110282,-7.148724507273862e-4,-0.022681226555588345,-0.005632792521896725,0.0021490142530387582,0.004845662202701516,-0.006548128774161277,0.006123647443315418,0.007355682150216973,0.009859174416816444,-0.006275359448144051,-0.012217276525848272,-0.010111295868816959,-0.005392355431095723,0.0016947453475333822,0.0025836517098072327,0.005186693600372094,-0.002975957574461111,8.515221013802054e-4,0.004147410131738282,0.00115014233366343,0.005028739664231491,-0.0021079196492717655,-0.005513086347582461,0.0031149651010074146,-0.003561395581941633,2.3882689337397046e-4,0.0012450005170757971,5.088890976015671e-4,-0.00398664079482591,0.002174351118271706
FR_37_3,-0.04724177548083689,0.1307928312759725,0.1127850811056377,-0.04499727562355321,0.003042167928328523,0.008880879131275872,0.017103255745671397,0.028644523513831444,-0.004056094562234246,0.006374656711051224,0.0012112318322606167,-0.01632294480411415,0.0018836412276386821,0.01232764182656018,-0.00896699904068239,-0.0029633754982676713,0.00989682632821802,0.00226365152307136,5.974464319002484e-4,-0.02415708343293802,-0.0015660190024680753,-0.002084590744230923,0.01419293843457574,-0.002741209341923298,0.008361007489128417,0.0018707016854056105,-0.011952422249440101,0.009200475932618975,0.002147183773360459,-0.0015457543809804296,-0.002800809262641364,-0.005389959417232359,-0.0062915043583122955,7.00596216067011e-4,-3.5789496673006583e-4,0.0019069881053032356,8.84416161040613e-4,7.469976246377732e-4,0.005235024514951687
